차량번호,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,제시번호,차량모델,제조사,가격
30라0864,15년11월(16년형),"68,426",가솔린,오토,8.8,대형,"3,300",쥐색,없음,없음,없음,20201340555,제네시스DHG330 프리미엄 AWD ,현대,"2,490만원"
33조7291,14년07월(14년형),"91,000",디젤,오토,정보없음,SUV,"1,461",주황색,없음,없음,없음,20201354646,QM3RE ,르노삼성,730만원
32누1885,13년12월(14년형),"101,910",디젤,오토,정보없음,준중형,"1,998",흰색,없음,없음,없음,201300617,쉐보레 크루즈2.0 LTZ+ 기본형,한국GM,590만원
11우7532,15년07월(16년형),"31,595",디젤,오토,11.2,RV,"2,199",흰색,없음,없음,없음,2003304337,올 뉴 카니발9인승 2.2 디젤 노블레스,기아,"2,320만원"
35구4900,09년06월(09년형),"124,700",가솔린,오토,정보없음,경차,999,은색,없음,없음,없음,2020202225,뉴모닝LX 기본형 블랙프리미엄,기아,260만원
26누0963,16년05월(16년형),"211,961",디젤,오토,14.9,RV,"1,685",파랑색,없음,없음,없음,20201153327,올 뉴 카렌스1.7 VGT 프레스티지 5인승 ,기아,790만원
112라2964,16년12월(17년형),"141,148",가솔린,오토,8.7,대형,0,검정색,정보없음,없음,없음,20201102,G80(DH)3.8 GDI AWD 프레스티지,제네시스,"2,460만원"
26수4224,11년03월(12년형),"51,730",가솔린,오토,정보없음,경차,998,은색,없음,없음,없음,3200012583,all new 모닝럭셔리 ,기아,470만원
17무4161,13년07월(13년형),"116,000",가솔린,오토,11.9,중형,"1,999",흰색,없음,없음,없음,20201354999,K5가솔린 2.0 프레스티지,기아,830만원
37보1250,08년10월(09년형),"186,547",가솔린,오토,8.7,대형,0,검정색,정보없음,없음,없음,201358554,베리타스FC360 DELUXE,한국GM,280만원
157오4714,16년09월(17년형),"60,568",디젤,오토,10.3,RV,0,흰색,정보없음,없음,1 건,201303483,올 뉴 카니발9인승 2.2 디젤 럭셔리,기아,"1,899만원"
25소5163,15년11월(16년형),"56,728",디젤,오토,11.2,RV,"2,199",진주색,없음,없음,없음,2.03E+11,올 뉴 카니발9인승 2.2 디젤 프레스티지,기아,"2,200만원"
327머9618,18년11월(19년형),"88,685",LPG,오토,정보없음,중형,"1,999",회색,없음,없음,없음,202188685,쏘나타 뉴 라이즈2.0 LPi 렌터카 스타일,현대,"1,070만원"
61서6303,10년04월(10년형),"231,000",가솔린,오토,정보없음,준중형,"1,598",흰색,없음,없음,없음,20201366653,뉴SM3LE Plus ,르노삼성,240만원
22수7112,09년05월(10년형),"182,998",디젤,오토,정보없음,SUV,0,은색,정보없음,없음,1 건,2020068267,쏘렌토R디젤 2.2 4WD LIMITED 고급형,기아,749만원
30로8454,11년06월(12년형),"150,000",가솔린,오토,9.3,대형,0,회색,없음,없음,1 건,2020222412,제네시스BH330 LUXURY 기본형,현대,890만원
35러6873,09년12월(10년형),"123,774",가솔린,오토,정보없음,소형,"1,399",검정색,없음,없음,없음,201058396,뉴프라이드5DR 1.4 DOHC LX ,기아,330만원
27오6073,10년09월(11년형),"116,196",LPG,오토,정보없음,중형,"1,998",흰색,없음,없음,없음,201300556,YF쏘나타LPi 탑 ,현대,650만원
14모6741,11년03월(11년형),"102,237",가솔린,오토,정보없음,중형,"2,000",흰색,없음,없음,없음,201056904,YF쏘나타Y20 프라임 고급형,현대,660만원
49주6601,15년05월(15년형),"81,000",디젤,오토,정보없음,SUV,0,흰색,정보없음,없음,없음,2020117628,QM3RE ,르노삼성,930만원
395마4977,17년07월(18년형),"90,000",디젤,오토,15,중형,"1,998",검정랩핑,없음,없음,없음,111500658,스팅어2.2 디젤 2WD 프라임,기아,"2,199만원"
41노8076,10년08월(10년형),"91,375",가솔린,오토,정보없음,대형,0,은색,정보없음,없음,없음,2020117072,더 럭셔리 그랜저Q270 디럭스,현대,550만원
87루6074,06년02월(06년형),"483,027",디젤,수동,정보없음,트럭,"6,606",흰색,없음,없음,없음,4220000022,현대트럭4.5톤 초장축 ,현대,"2,300만원"
56머8396,08년07월(08년형),"147,437",디젤,오토,정보없음,RV,"2,902",노랑색,없음,없음,없음,2020228651,그랜드카니발GX 기본형,기아,280만원
55소1403,13년02월(13년형),"83,000",가솔린,오토,16.8,경차,995,분홍색,없음,없음,없음,20201375654,쉐보레 스파크LT 기본형,한국GM,440만원
22고0823,16년02월(16년형),"75,108",디젤,오토,10.3,RV,"2,199",검정색,없음,없음,없음,2020198517,올 뉴 카니발9인승 2.2 디젤 하이리무진 노블레스,기아,"2,950만원"
48가1986,11년05월(11년형),"114,813",가솔린,오토,정보없음,대형,"2,999",검정색,없음,없음,없음,20201282926,그랜저HGHG300 노블,현대,950만원
69거0176,16년09월(17년형),"50,327",디젤,오토,10.9,RV,"2,199",흰색,정보없음,없음,없음,20201372098,올 뉴 카니발9인승 2.2 디젤 노블레스,기아,"2,300만원"
17무0563,15년10월(16년형),"72,700",가솔린,오토,8.8,대형,0,검정색,정보없음,없음,1 건,정보없음,제네시스DHG330 프리미엄 AWD ,현대,"2,280만원"
320소8993,17년05월(18년형),"150,000",가솔린,오토,11.2,대형,0,검정색,정보없음,없음,없음,211125534,그랜저IG2.4 프리미엄 기본형,현대,"1,500만원"
365다1632,16년11월(17년형),"90,000",디젤,오토,11.7,SUV,0,흰색,정보없음,없음,없음,정보없음,QM62.0 4WD RE Signature,르노삼성,"1,600만원"
108저1920,16년04월(16년형),"110,000",가솔린,오토,8.2,대형,0,검정색,정보없음,없음,없음,107346483,EQ9003.8 GDI AWD 럭셔리,제네시스,"2,900만원"
130거4126,17년04월(18년형),"110,000",디젤,오토,14.3,대형,0,흰색,정보없음,없음,1 건,정보없음,그랜저IG디젤 2.2 프리미엄 스페셜,현대,"2,220만원"
20수0473,15년10월(16년형),"72,000",LPG,오토,정보없음,대형,"1,999",흰색,없음,없음,없음,20201377271,ALL New SM7 노바2.0 LPe 장애인용 ,르노삼성,"1,350만원"
108루1052,17년05월(18년형),"69,176",가솔린,오토,11.6,중형,0,검정색,정보없음,없음,없음,201377721,쏘나타 뉴 라이즈2.0 프리미엄 스페셜,현대,"1,549만원"
16보2671,08년09월(09년형),"113,216",가솔린,오토,정보없음,경차,999,빨간색,없음,없음,없음,2020002464,뉴모닝SLX 고급형 블랙프리미엄,기아,290만원
114보5370,19년02월(19년형),"37,500",LPG,오토,정보없음,대형,"2,999",검정색,없음,없음,없음,20201118,올 뉴 K73.0 LPI 렌터카 프레스티지 ,기아,"2,399만원"
63구4098,18년12월(19년형),"28,456",전기,오토,정보없음,SUV,180,쥐색,없음,없음,없음,2020006508,코나 일렉트릭프리미엄 ,현대,"2,749만원"
54도0595,16년03월(16년형),"45,895",LPG,오토,정보없음,대형,"2,999",흰색,없음,없음,없음,2020005375,올 뉴 K73.0 LPI 렌터카 프레스티지 ,기아,"2,149만원"
71도2503,14년08월(15년형),"120,000",디젤,오토,정보없음,RV,11,검정,없음,없음,1 건,2020104883,올 뉴 카니발11인승 2.2 디젤 럭셔리,기아,"1,390만원"
23저3229,17년04월(17년형),"18,889",가솔린,오토,정보없음,대형,"3,778",쥐색,없음,없음,없음,568477,EQ9003.8 GDI AWD 럭셔리,제네시스,"4,750만원"
08고7027,09년03월(10년형),"130,000",가솔린,오토,정보없음,준중형,"1,600",빨간색,없음,없음,없음,568461,쏘울1.6 4U 기본형,기아,470만원
225구3796,17년11월(18년형),"162,190",디젤,오토,13.8,SUV,0,파랑색,정보없음,없음,1 건,201382129,더 뉴 쏘렌토2.0 디젤 2WD 프레스티지,기아,"1,549만원"
174로1122,17년01월(17년형),"67,940",LPG,오토,7.2,RV,"1,998",검정색,없음,없음,없음,20200510601,쉐보레 올란도LPG LT 프리미엄,한국GM,"1,300만원"
51우1496,10년01월(10년형),"106,968",가솔린,오토,정보없음,중형,"1,991",검정,없음,없음,없음,2020235739,YF쏘나타Y20 탑 고급형,현대,490만원
72누6044,11년08월(11년형),"174,265",디젤,오토,정보없음,RV,"2,199",흰색,없음,없음,없음,211136495,카니발 R그랜드카니발 GLX 최고급형,기아,519만원
61우1503,09년10월(10년형),"73,604",가솔린,오토,정보없음,대형,"2,656",검정색,없음,없음,없음,211145233,그랜저 뉴 럭셔리Q270 디럭스,현대,420만원
45노1583,15년01월(15년형),"97,841",디젤,오토,정보없음,SUV,0,검정색,정보없음,없음,없음,2020121864,뉴코란도 C2.0 어드벤처 60th 에디션 2WD ,쌍용,899만원
70구6730,07년07월(08년형),"135,916",디젤,오토,정보없음,승합,"2,497",파랑색,없음,없음,없음,202011-001370,그랜드스타렉스12인승 왜건 CVX 프리미엄,현대,570만원
182나1424,19년03월(19년형),"13,209",가솔린,오토,16,경차,998,흰색,없음,없음,없음,201374668,올 뉴 모닝(JA)베이직 플러스 ,기아,750만원
50버2318,12년10월(12년형),"138,036",하이브리드(가솔린),오토,정보없음,중형,"1,999",은색,없음,없음,없음,1122,쏘나타 하이브리드2.0 프리미어,현대,760만원
55주3094,11년01월(11년형),"230,192",가솔린,오토,정보없음,대형,"3,342",검정,없음,없음,없음,2020234331,오피러스 프리미엄GH330 스페셜 럭셔리,기아,380만원
32더7051,15년05월(15년형),"82,251",LPG,CVT,12.6,중형,"2,000",검정색,없음,없음,1 건,568767,SM5 노바RE 기본형,르노삼성,"1,030만원"
76부4422,09년11월(10년형),"149,648",디젤,오토,정보없음,승합,"2,497",은색,없음,없음,없음,1126,그랜드스타렉스11인승 왜건 HVX VIP PACK,현대,740만원
272우1252,17년08월(18년형),"26,167",가솔린,오토,10.8,중형,"1,998",은색,없음,없음,없음,20201388158,올 뉴 말리부2.0 터보 LT 프리미엄,한국GM,"1,690만원"
15나6499,17년11월(18년형),"90,100",가솔린,오토,8.9,대형,"3,342",회색,없음,없음,없음,20201126,G80(DH)3.3 GDI AWD 프레스티지,제네시스,"3,490만원"
78보3281,12년08월(12년형),"219,074",디젤,오토,정보없음,RV,"2,199",진주색,없음,없음,없음,2020237196,카니발 R그랜드카니발 11인승 하이리무진 GLX 프리미엄,기아,810만원
16마6295,10년09월(11년형),"193,204",가솔린,오토,정보없음,대형,"3,342",검정색,없음,없음,없음,2020240378,제네시스BH330 GRAND 기본형,현대,570만원
49도7713,07년07월(08년형),"120,308",디젤,오토,정보없음,SUV,"1,998",흰색,없음,없음,없음,2020171996,뉴카이런7인승 2.0 2WD LV5 고급형,쌍용,250만원
67저9187,07년07월(08년형),"130,000",가솔린,오토,정보없음,중형,0,은색,정보없음,없음,없음,201297305,SM5 뉴임프레션LE Plus ,르노삼성,190만원
58누8026,13년03월(13년형),"83,000",가솔린,오토,정보없음,경차,995,파랑색,없음,없음,없음,20201364203,마티즈 CREATIVEGROOVE 스타,한국GM,270만원
26무1753,03년06월(03년형),"196,363",디젤,오토,정보없음,RV,"1,991",흰색,없음,없음,없음,26무1753,트라제XG디젤 2.0 GOLD 9인승 최고급형,현대,190만원
18소9387,12년10월(13년형),"131,355",가솔린,오토,14,준중형,"1,591",은색,없음,없음,없음,11111,K3럭셔리 ,기아,599만원
48모4390,10년03월(10년형),"186,821",가솔린,오토,정보없음,경차,995,빨강색,없음,없음,없음,2020185028,마티즈 CREATIVEGROOVE 스타,한국GM,170만원
57더9276,11년03월(12년형),"42,393",가솔린,오토,17,경차,998,은색,없음,없음,없음,554139,all new 모닝디럭스 스페셜 ,기아,520만원
100더7285,16년01월(16년형),"22,510",가솔린,CVT,15.2,경차,999,검정색,없음,없음,없음,2020239606,더 넥스트 스파크LT Plus ,한국GM,470만원
78저4845,12년03월(12년형),"110,989",디젤,오토,정보없음,승합,"2,497",노랑색,없음,없음,없음,20201293291,그랜드스타렉스어린이보호차 디럭스,현대,650만원
388보6008,15년02월(15년형),"168,414",LPG,오토,정보없음,중형,"1,998",흰색,없음,없음,없음,2020336589,쉐보레 말리부LPGi 2.0 LS (15~),한국GM,575만원
165러9408,16년11월(17년형),"83,902",가솔린,오토,정보없음,경차,999,흰색,없음,없음,없음,2021048404,더 넥스트 스파크 밴1.0 승용밴 기본형,한국GM,450만원
37두7113,09년11월(10년형),"123,351",가솔린,오토,정보없음,SUV,0,흰색,정보없음,없음,없음,2020076921,투싼ix가솔린 2WD LX20 프리미어,현대,730만원
54서8454,09년11월(10년형),"132,850",디젤,오토,정보없음,SUV,"1,995",흰색,없음,없음,없음,11111,투싼ix디젤 2WD LX20 프리미어,현대,669만원
32러6177,13년11월(14년형),"78,314",가솔린,오토,8.1,대형,"5,038",검정색,없음,없음,없음,2021049038,에쿠스(신형)VS500 프레스티지,현대,"2,900만원"
38마9452,17년09월(18년형),"33,021",디젤,오토,13.2,SUV,"2,199",흰색,없음,없음,없음,2021052672,더 뉴 쏘렌토2.2 디젤 4WD 노블레스 스페셜,기아,"2,990만원"
66무0912,15년10월(16년형),"114,379",가솔린,오토,13.7,준중형,"1,591",검정색,없음,없음,없음,11111,아반떼AD1.6 GDi 스마트 ,현대,999만원
57마0359,15년10월(16년형),"81,835",디젤,오토,13.3,SUV,"1,995",검정색,없음,없음,없음,11111,스포티지 4세대디젤 2.0 2WD 노블레스 스페셜 ,기아,"1,899만원"
75보3075,09년02월(09년형),"213,733",디젤,오토,정보없음,RV,"2,902",은색,없음,없음,없음,1201,그랜드카니발GX 최고급형,기아,380만원
50구5066,17년06월(18년형),"52,399",디젤,오토,14.4,SUV,"1,995",페퍼 그레이,없음,없음,없음,2021051466,올 뉴 투싼디젤(e-VGT R)2.0 2WD 모던,현대,"1,980만원"
152러7753,17년10월(18년형),"47,000",디젤,오토,13.8,SUV,"1,995",검정,없음,없음,없음,2020109170,더 뉴 쏘렌토2.0 디젤 2WD 프레스티지,기아,"2,200만원"
56구4603,12년03월(12년형),"152,036",가솔린,오토,정보없음,중형,"1,998",흰색,없음,없음,없음,1201,YF쏘나타F20 터보 GDI 최고급형,현대,640만원
35버3602,12년10월(12년형),"146,752",가솔린,오토,8.1,대형,"5,038",검정색,없음,없음,없음,11111,에쿠스(신형)VS500 프레스티지,현대,"1,359만원"
26러5646,13년09월(13년형),"133,263",디젤,오토,정보없음,SUV,"1,998",검정색,없음,없음,없음,2021036730,쉐보레 캡티바2WD LT 프리미엄 ,한국GM,740만원
73부9110,05년09월(06년형),"73,445",디젤,수동,정보없음,버스,0,진주색,없음,없음,없음,2020239201,e-카운티롱바디 SUP 29인승 (자가용) ,현대,950만원
73어3413,16년05월(16년형),"40,535",디젤,오토,정보없음,승합,"2,497",노랑색,없음,없음,없음,11111,그랜드스타렉스15인승 어린이버스 럭셔리,현대,"1,769만원"
72주9561,14년07월(15년형),"98,015",디젤,오토,정보없음,RV,"2,199",흰색,없음,없음,없음,2021042901,올 뉴 카니발11인승 2.2 디젤 노블레스,기아,"1,740만원"
18모1004,14년01월(14년형),"141,243",가솔린,오토,9.6,대형,"3,342",검정색,없음,없음,없음,2021032517,K93.3 GDI 프레스티지 2013이후,기아,"1,150만원"
43로0833,16년02월(16년형),"75,439",디젤,오토,14.5,SUV,0,파랑색,정보없음,없음,1 건,2020074828,티볼리디젤 TX 기본형,쌍용,930만원
45무5966,07년11월(08년형),"140,868",LPG,오토,정보없음,중형,"1,998",검정색,정보없음,없음,없음,2021026433,NF쏘나타트랜스폼LPG N20 렌터카 일반형,현대,320만원
60어0163,16년04월(16년형),"57,273",가솔린,오토,11.6,중형,0,흰색,정보없음,없음,1 건,201400022,K5 2세대2.0 가솔린 SX 노블레스 스페셜,기아,"1,890만원"
37소6953,08년04월(08년형),"164,466",가솔린,오토,정보없음,중형,"1,998",은색,정보없음,없음,없음,2021019764,NF쏘나타N20 LPG 럭셔리 고급형,현대,310만원
02수4623,18년04월(18년형),"42,000",가솔린,오토,정보없음,중형,0,흰색,정보없음,없음,없음,2011116225,K5 하이브리드 2세대2.0 노블레스 ,기아,"1,700만원"
62러7599,08년02월(08년형),"136,267",LPG,오토,정보없음,중형,"1,998",검정색,없음,없음,없음,2021014888,로체 어드밴스LX20 기본형,기아,270만원
66우7480,12년12월(13년형),"137,490",디젤,오토,12.2,SUV,"1,998",은색,없음,없음,없음,2020125391,렉스턴W7인승 2WD RX7 럭셔리,쌍용,850만원
34버1581,08년03월(08년형),"217,932",LPG,오토,정보없음,중형,"1,998",검정색,정보없음,없음,없음,2021002604,토스카 프리미엄6LPG L6 2.0 슈프림 ,한국GM,150만원
13어1356,08년06월(08년형),"167,576",LPG,오토,정보없음,중형,0,검정색,정보없음,없음,없음,2020061507,SM5 뉴임프레션LPLi SE ,르노삼성,240만원
94너7109,13년01월(13년형),"78,000",디젤,오토,정보없음,승합,800,회색,없음,없음,없음,2020110391,그랜드스타렉스3인승 밴 CVX 디럭스,현대,"1,300만원"
06누8832,06년04월(06년형),"143,978",디젤,오토,정보없음,소형,"1,495",은색,없음,없음,없음,564119,베르나(신형)1.5 VGT 디젤 GLS 최고급형,현대,280만원
